Gslib file
6  
BHID  
X  
Y  
Z  
THICK  
ATG_mean  
137 588894.4432 9724852.3130 0.0000 5.0000 53.9403
138 588889.3732 9724852.4030 0.0000 2.5000 51.5465
139 588884.2132 9724852.3930 0.0000 3.0000 54.0159
140 588879.2332 9724852.1630 0.0000 3.0000 54.1463
141 588869.2231 9724852.4730 0.0000 2.0000 51.8340
142 588849.2531 9724852.4830 0.0000 2.0000 52.3978
143 588839.2031 9724852.3630 0.0000 2.0000 51.8256
144 588829.2930 9724852.4130 0.0000 1.5000 54.4360
145 588804.1730 9724852.4830 0.0000 2.0000 51.5361
146 588779.3829 9724852.4330 0.0000 5.0000 55.0131
147 588754.2129 9724852.6130 0.0000 2.0000 53.7240
148 588729.3528 9724852.4730 0.0000 2.0000 52.5253
149 588704.2927 9724852.4830 0.0000 3.0000 53.1566
150 586648.4378 9724564.1120 0.0000 3.1000 53.2106
151 586642.7378 9724350.6620 0.0000 2.3000 51.6190
152 586652.6978 9724167.4610 0.0000 3.6000 54.9937
153 586644.3577 9723970.2110 0.0000 2.5000 55.3050
154 586847.5683 9724561.2120 0.0000 6.1000 54.7823
155 586846.4083 9724370.3320 0.0000 3.5000 56.8398
156 586845.8982 9724165.2010 0.0000 3.5500 54.5989
157 586850.7882 9723969.4410 0.0000 2.5000 54.4419
158 587049.3788 9724570.1120 0.0000 2.2500 51.4636
159 587046.0887 9724377.7320 0.0000 2.8500 49.8817
160 587045.2287 9724201.9810 0.0000 2.9000 54.7665
161 587051.9287 9723969.1010 0.0000 1.5000 52.5553
162 587245.7292 9724167.2910 0.0000 1.5000 47.8262
163 587251.7892 9723969.2210 0.0000 1.0000 49.7353
164 587480.4998 9724763.1630 0.0000 3.5000 53.4496
165 587452.2397 9724372.5420 0.0000 1.5500 55.6198
166 587454.4797 9724194.0110 0.0000 2.6500 53.0139
167 587452.6397 9723967.3010 0.0000 1.0000 51.4325
168 587653.7003 9725089.5240 0.0000 2.0000 50.8387
169 587653.8802 9724967.8430 0.0000 1.0000 56.9000
170 587646.1602 9724770.9530 0.0000 5.3500 50.7148
171 587644.8902 9724571.9020 0.0000 4.1000 52.9232
172 587648.0202 9724373.1120 0.0000 2.5000 51.9166
173 587646.1202 9724170.8010 0.0000 3.1500 52.1309
174 587648.0201 9723980.6110 0.0000 1.5000 50.5139
175 587780.7805 9724965.5530 0.0000 4.0000 53.4329
176 587778.0005 9724766.6830 0.0000 3.4000 54.1513
177 587786.5205 9724567.7320 0.0000 4.5000 52.2091
178 587784.6905 9724378.1420 0.0000 1.5500 50.6039
179 587784.4905 9724170.5410 0.0000 2.5000 53.4528
180 587785.3705 9723965.6210 0.0000 2.2000 53.4825
181 587989.5810 9724969.9730 0.0000 1.5000 50.7511
182 587980.5910 9724768.3530 0.0000 4.9000 53.7397
183 587986.7310 9724576.8020 0.0000 3.6000 50.9877
184 587953.3809 9724356.0620 0.0000 2.4500 52.4533
185 587957.6609 9724153.9210 0.0000 2.7000 52.1833
186 587968.4809 9723964.9210 0.0000 3.6500 51.8893
187 587978.3811 9725336.4040 0.0000 2.0500 53.6024
188 587902.5709 9725254.4240 0.0000 3.1000 55.7190
189 587930.3309 9725160.2340 0.0000 1.7000 52.8975
190 587938.4109 9725054.6830 0.0000 2.0000 55.3946
191 588056.4312 9725333.5640 0.0000 2.5000 51.6876
192 588009.0611 9725235.1340 0.0000 3.5000 51.5589
193 588041.1912 9725144.4940 0.0000 3.1000 50.4478
194 588049.0412 9725041.1930 0.0000 2.3500 54.2029
195 588057.9412 9724936.8630 0.0000 3.3500 54.1755
196 588159.5915 9725342.1440 0.0000 2.9000 54.2296
197 588109.5614 9725247.4440 0.0000 3.5000 52.0529
198 588144.8114 9725153.1640 0.0000 2.9000 54.1857
199 588151.2714 9725049.5530 0.0000 2.1000 54.9588
200 588160.0715 9724950.2330 0.0000 2.1000 52.0742
201 588144.8114 9724835.2230 0.0000 2.5000 53.2664
