Gslib file
27  
BHID  
X  
Y  
Z_STRAT_TOP  
Z_MID  
Z_TOP  
Z_BOT  
LENGTH  
RC1  
AT1  
AA1  
ST1  
SR1  
FE1  
TI1  
PP1  
RC3  
AT3  
AA3  
ST3  
SR3  
FE3  
TI3  
PP3  
LITOM  
LPCP  
NORTH_FLAG  
689 590947.5781 9724361.3620 -0.2500 96.0130 96.2630 95.7630 0.5000 67.2749 46.8000 41.2000 4.5300 3.5000 24.6000 1.3000 23.0000 13.0226 41.7860 36.7680 3.9960 2.8860 32.9540 1.0290 21.2240 50 1 1
689 590947.5781 9724361.3620 -0.7500 95.5130 95.7630 95.2630 0.5000 37.9042 38.9000 32.4000 6.7700 5.7000 32.8000 1.1400 19.8500 20.5001 46.6680 39.8310 5.9020 4.0840 22.1490 0.9310 23.7120 50 1 1
689 590947.5781 9724361.3620 -1.2500 95.0130 95.2630 94.7630 0.5000 16.7555 50.1200 40.0000 8.8100 5.0000 15.4200 1.1400 24.6000 26.9135 52.1620 47.5060 5.2550 3.9870 12.8580 0.9830 26.9110 50 1 1
689 590947.5781 9724361.3620 -1.7500 94.5130 94.7630 94.2630 0.5000 53.6638 55.5000 49.9000 5.7300 5.1000 9.8300 1.1400 27.8700 20.7862 55.5780 50.4130 3.9460 3.1200 10.8930 0.9740 28.2620 50 1 1
689 590947.5781 9724361.3620 -2.2500 94.0130 94.2630 93.7630 0.5000 41.9501 55.3000 47.8000 6.6100 5.9000 8.6200 1.0200 27.4600 20.7537 49.3770 44.5050 4.1810 3.4490 20.6440 0.8860 25.3730 50 1 1
690 590950.7780 9724167.7210 -0.2500 93.0800 93.3300 92.8300 0.5000 59.8825 47.2000 42.2000 4.6700 3.9000 22.0000 1.0800 25.3700 17.9788 48.7640 45.0750 3.4740 2.5830 21.0860 0.7680 26.1270 50 1 1
690 590950.7780 9724167.7210 -0.7500 92.5800 92.8300 92.3300 0.5000 66.3460 57.2000 51.0000 3.7700 3.0000 9.4000 1.1500 29.4400 17.0494 56.0810 51.3810 2.5410 1.9460 12.1070 0.6770 29.2990 50 1 1
690 590950.7780 9724167.7210 -1.3250 92.0050 92.3300 91.6800 0.6500 47.9381 55.3000 44.6000 7.3500 5.9000 9.3000 0.9100 27.8300 21.4829 54.6160 46.7210 3.8510 2.9740 13.4330 0.5700 28.2520 50 1 1
690 590950.7780 9724167.7210 -2.0250 91.3050 91.6800 90.9300 0.7500 37.0870 57.2000 45.2000 9.4300 7.7000 5.4000 0.8200 28.3400 23.0726 57.1070 46.7670 4.3190 3.4030 9.7920 0.5210 29.2320 50 1 1
691 590945.8080 9723971.2910 -0.2500 94.5900 94.8400 94.3400 0.5000 73.0566 53.9000 51.8000 1.9800 0.9000 14.4000 1.1400 28.2200 15.0880 50.4690 50.0340 1.4610 0.7800 20.2340 0.7270 26.6810 50 1 1
691 590945.8080 9723971.2910 -0.7500 94.0900 94.3400 93.8400 0.5000 74.6154 54.8000 51.6000 2.5400 1.2000 12.6000 0.9900 28.6900 14.9541 53.3520 49.9530 2.4450 1.1750 15.3750 0.5920 28.0080 50 1 1
691 590945.8080 9723971.2910 -1.2500 93.5900 93.8400 93.3400 0.5000 58.5315 53.4000 47.3000 5.6300 4.4000 11.4000 0.9300 27.2500 18.2988 52.6800 48.3860 3.2510 2.1350 16.1860 0.5490 27.1730 50 1 1
691 590945.8080 9723971.2910 -1.7500 93.0900 93.3400 92.8400 0.5000 40.7822 52.8000 43.6000 9.3800 7.5000 10.3000 0.8800 26.1900 18.5450 55.4890 49.8620 4.7160 3.4850 10.8460 0.5150 27.9920 50 1 1
692 591030.5583 9724858.4730 -0.2500 103.1600 103.4100 102.9100 0.5000 83.4546 42.1000 35.7000 5.0400 4.0000 30.1000 1.3300 21.7800 5.2132 39.3520 32.2800 5.6950 4.5850 34.4880 1.4370 20.2480 50 1 1
692 591030.5583 9724858.4730 -0.6750 102.7350 102.9100 102.5600 0.3500 85.8281 49.9000 45.2000 3.0200 1.9000 20.1000 1.6200 26.0900 6.4122 46.0310 41.4490 3.3480 2.5260 24.8480 1.4480 24.2250 50 1 1
692 591030.5583 9724858.4730 -1.1000 102.3100 102.5600 102.0600 0.5000 83.6450 57.6000 54.9000 2.1900 1.4000 7.5500 2.2800 30.1600 7.0657 56.0540 52.4460 2.6280 1.7610 9.6790 1.9830 29.4190 50 1 1
692 591030.5583 9724858.4730 -1.6000 101.8100 102.0600 101.5600 0.5000 81.7269 53.9000 50.8000 2.6000 1.8000 11.2000 2.1700 28.7400 9.5711 51.1230 47.4430 3.1270 1.6830 16.7030 1.9840 26.8700 50 1 1
692 591030.5583 9724858.4730 -2.1000 101.3100 101.5600 101.0600 0.5000 62.9482 52.6000 47.5000 4.0000 3.4000 14.1000 1.7200 27.3600 10.9799 48.7450 41.9640 6.1390 3.2670 18.0700 1.4140 24.6980 50 1 1
692 591030.5583 9724858.4730 -2.5250 100.8850 101.0600 100.7100 0.3500 74.6154 54.4000 47.7000 8.1700 4.5000 8.6600 1.6500 28.2500 8.0903 50.5490 43.2810 6.2270 4.9810 15.1580 1.9870 25.7430 50 1 1
692 591030.5583 9724858.4730 -2.9000 100.5100 100.7100 100.3100 0.4000 68.9118 57.8000 52.9000 4.9400 4.2000 4.3600 1.3700 29.7700 10.9631 55.3770 49.6510 5.3560 4.6100 6.9780 1.9150 28.6630 50 1 1
693 591030.8383 9724757.5420 -0.2500 102.1540 102.4040 101.9040 0.5000 78.5007 53.6000 47.8000 1.7400 0.8000 13.9000 1.6300 28.3400 11.5979 50.1560 45.9840 1.4580 0.4720 20.1920 1.0480 26.6470 50 1 1
693 591030.8383 9724757.5420 -0.7500 101.6540 101.9040 101.4040 0.5000 74.9160 50.7000 47.6000 1.2800 0.2000 19.8000 1.6300 26.9500 14.3795 50.4470 45.4160 1.1470 0.2260 21.9360 0.9930 26.6510 50 1 1
693 591030.8383 9724757.5420 -1.2500 101.1540 101.4040 100.9040 0.5000 76.2363 55.2000 52.4000 1.7900 0.8000 12.8000 1.7000 28.7100 14.3479 52.8320 48.8680 1.5820 0.5320 15.5480 1.2780 28.1930 50 1 1
693 591030.8383 9724757.5420 -1.7500 100.6540 100.9040 100.4040 0.5000 72.2940 57.6000 50.8000 3.1400 2.4000 7.7000 1.7000 29.9500 13.6230 53.2660 44.7010 3.2940 2.2410 13.1010 2.3300 27.9100 50 1 1
693 591030.8383 9724757.5420 -2.2500 100.1540 100.4040 99.9040 0.5000 55.6667 57.8000 46.4000 5.4100 5.1000 5.9500 1.1600 29.8400 17.0471 52.3200 38.6810 5.3130 4.0360 10.9460 2.4200 27.7050 50 1 1
693 591030.8383 9724757.5420 -2.7500 99.6540 99.9040 99.4040 0.5000 52.7173 56.4000 42.6000 5.8500 5.5000 5.6000 0.9900 29.7900 18.9847 56.0860 50.5180 4.5730 3.7490 8.1270 1.3390 29.3850 50 1 1
693 591030.8383 9724757.5420 -3.2500 99.1540 99.4040 98.9040 0.5000 56.8625 57.8000 50.1000 5.4100 4.6000 6.1000 0.8600 29.7300 17.6619 58.5890 49.9110 3.6530 3.0260 7.2750 0.6110 30.4050 50 1 1
693 591030.8383 9724757.5420 -3.7500 98.6540 98.9040 98.4040 0.5000 45.1741 56.8000 54.0000 5.7700 3.1000 5.5000 0.8300 29.7400 22.9684 59.7760 54.2840 3.6630 3.1670 6.7360 0.5240 29.6760 50 1 1
693 591030.8383 9724757.5420 -4.2250 98.1790 98.4040 97.9540 0.4500 34.7486 51.9000 43.0000 7.9500 7.5000 11.8000 0.8200 26.9600 22.5194 54.7540 49.3490 4.1390 3.7430 10.3320 0.5090 29.0830 50 1 1
693 591030.8383 9724757.5420 -4.7000 97.7040 97.9540 97.4540 0.5000 45.5956 52.9000 43.2000 6.7200 6.1000 12.5000 0.6600 27.4500 21.6613 57.3530 50.8470 4.1950 3.5710 8.3670 0.4480 29.7340 50 1 1
694 591050.8883 9724638.7820 -0.3000 101.4160 101.7160 101.1160 0.6000 62.3317 49.9000 43.1000 5.0700 3.4000 19.0000 1.6900 25.0900 10.4404 43.2160 36.5530 5.7670 3.9380 27.6760 1.8720 22.0340 50 1 1
694 591050.8883 9724638.7820 -0.8500 100.8660 101.1160 100.6160 0.5000 75.0295 56.6000 51.6000 3.2400 2.7000 8.7200 2.1200 28.8200 10.8006 53.8310 48.3930 3.9360 2.8830 12.9960 2.0090 26.8820 50 1 1
694 591050.8883 9724638.7820 -1.3500 100.3660 100.6160 100.1160 0.5000 71.4854 57.2000 53.4000 2.4000 1.8000 8.9500 1.6500 29.2200 14.6128 55.2150 51.7440 2.4800 1.8190 12.1560 1.6020 28.2160 50 1 1
694 591050.8883 9724638.7820 -1.9250 99.7910 100.1160 99.4660 0.6500 78.5790 59.0000 55.4000 3.2600 2.7000 5.2100 1.5300 30.1100 13.6521 56.6230 52.1990 3.1540 2.5240 9.2930 1.6880 28.7040 50 1 1
694 591050.8883 9724638.7820 -2.5000 99.2160 99.4660 98.9660 0.5000 45.7004 55.6000 47.6000 8.0900 6.9000 6.2700 1.7000 27.1800 17.0052 55.1120 47.4860 7.1300 6.0020 6.8290 2.6730 26.7810 50 1 1
695 591036.1883 9724554.7420 -0.2500 101.6120 101.8620 101.3620 0.5000 76.7010 51.7000 47.4000 2.1800 1.3000 18.1000 1.6600 26.6600 11.0167 50.1100 47.4280 2.3420 0.9660 20.6760 1.1500 26.0770 50 1 1
695 591036.1883 9724554.7420 -0.7500 101.1120 101.3620 100.8620 0.5000 68.8395 52.3000 49.9000 2.6300 2.0000 14.8000 1.8300 27.3600 13.4658 51.5860 47.7000 2.7280 1.7290 18.5990 1.3840 26.4990 50 1 1
695 591036.1883 9724554.7420 -1.2500 100.6120 100.8620 100.3620 0.5000 72.2288 41.7000 38.7000 2.1500 1.5000 32.6000 1.1800 22.6600 14.4709 40.2300 37.8650 2.0850 1.3110 34.5030 0.9080 22.1400 50 1 1
695 591036.1883 9724554.7420 -1.7000 100.1620 100.3620 99.9620 0.4000 70.8733 30.2000 27.7000 1.8500 1.1000 49.9000 0.9000 18.3200 15.7406 39.8730 36.8410 2.0690 0.6030 34.8510 0.8080 21.8340 50 1 1
696 591048.1283 9724469.7720 -0.1500 100.4480 100.5980 100.2980 0.3000 73.1240 43.3000 36.3000 6.1000 5.3000 25.8000 1.4300 22.6400 9.4162 46.3050 39.8070 4.6830 3.6760 23.0590 1.4160 24.2500 50 1 1
696 591048.1283 9724469.7720 -0.5500 100.0480 100.2980 99.7980 0.5000 77.0620 43.3000 39.1000 3.4900 2.3000 29.7000 1.1600 22.5700 10.9733 39.1690 35.0950 2.8770 1.8740 36.3400 1.0540 20.5930 50 1 1
696 591048.1283 9724469.7720 -1.0500 99.5480 99.7980 99.2980 0.5000 69.1584 52.7000 46.5000 4.7200 3.6000 14.7000 1.5500 26.8500 14.0598 47.8530 42.5340 4.4340 3.7420 21.5470 1.3670 24.3400 50 1 1
696 591048.1283 9724469.7720 -1.5500 99.0480 99.2980 98.7980 0.5000 50.7771 53.1000 43.6000 8.7700 8.1000 7.8500 1.6800 26.9400 19.2594 54.3740 46.3040 7.0310 6.2520 8.0410 1.6030 27.6570 50 1 1
696 591048.1283 9724469.7720 -2.0500 98.5480 98.7980 98.2980 0.5000 47.4472 52.3000 43.4000 7.9600 7.1000 10.8000 1.6500 26.5400 21.5032 52.3370 44.6880 5.8720 5.0460 13.3340 1.4270 26.6450 50 1 1
696 591048.1283 9724469.7720 -2.5500 98.0480 98.2980 97.7980 0.5000 48.7277 52.9000 45.2000 5.8100 5.2000 12.1000 1.3900 27.0000 22.9814 51.0500 45.1190 4.4900 3.5310 16.5250 1.2670 26.2420 50 1 1
696 591048.1283 9724469.7720 -2.9500 97.6480 97.7980 97.4980 0.3000 32.6082 54.1000 44.6000 7.3000 6.3000 9.8100 1.0900 27.4400 25.3650 43.2380 37.4770 4.4990 3.6150 27.5350 0.9420 23.2350 50 1 1
697 591048.6183 9724365.5020 -0.2500 98.0500 98.3000 97.8000 0.5000 66.6427 52.8000 48.6000 4.5800 3.5000 12.9000 1.5900 27.2500 15.1024 51.1190 47.3570 4.0290 2.1650 16.8810 1.2990 26.4310 50 1 1
697 591048.6183 9724365.5020 -0.7500 97.5500 97.8000 97.3000 0.5000 37.8016 46.8000 41.4000 6.2600 5.1000 21.0000 1.2600 23.8600 23.5559 48.8880 44.1870 4.9280 3.7820 19.3890 1.2500 25.0640 50 1 1
697 591048.6183 9724365.5020 -1.2500 97.0500 97.3000 96.8000 0.5000 37.3193 43.9000 37.9000 6.6100 5.4000 25.1000 1.0600 22.7400 24.5501 48.7240 44.1380 4.9470 4.0010 19.4440 1.1360 25.1060 50 1 1
697 591048.6183 9724365.5020 -1.7500 96.5500 96.8000 96.3000 0.5000 44.9870 54.8000 47.8000 6.5800 5.8000 8.9900 1.1500 27.4400 20.9916 53.8590 39.2960 4.6090 3.7010 12.2390 1.0320 27.1710 50 1 1
697 591048.6183 9724365.5020 -2.2500 96.0500 96.3000 95.8000 0.5000 29.1135 53.6000 46.0000 8.6200 7.2000 9.1700 1.0500 26.5700 27.3621 55.6730 50.2270 5.4830 4.7230 8.5160 1.0970 28.1090 50 1 1
698 591055.8883 9724268.3710 -0.2500 98.8300 99.0800 98.5800 0.5000 80.4013 45.2000 40.4000 2.5300 1.9000 30.1000 1.3000 22.4900 9.4273 43.1070 39.4880 2.3540 1.1770 31.8020 1.0570 21.8440 50 1 1
698 591055.8883 9724268.3710 -0.8500 98.2300 98.5800 97.8800 0.7000 60.0052 46.4000 40.3000 4.5800 3.5000 23.2000 1.3500 23.4400 16.5977 44.4380 40.9770 4.5640 3.8510 27.2810 1.3050 22.2400 50 1 1
698 591055.8883 9724268.3710 -1.4500 97.6300 97.8800 97.3800 0.5000 18.0070 46.0000 37.2000 7.9000 6.9000 22.3000 1.5000 22.4100 25.4714 52.8160 44.4030 6.6180 5.9490 12.5640 1.0450 25.3100 50 1 1
698 591055.8883 9724268.3710 -1.9500 97.1300 97.3800 96.8800 0.5000 37.4967 43.0000 42.1000 6.5100 6.0000 23.7000 4.2400 23.8700 21.7569 48.0500 42.9500 4.8900 4.3760 20.5600 1.0380 24.0930 50 1 1
698 591055.8883 9724268.3710 -2.4500 96.6300 96.8800 96.3800 0.5000 49.7787 54.6100 47.3000 4.6500 4.5000 12.2100 1.0200 26.9100 20.9582 55.9760 48.9580 3.8040 3.3020 13.1940 1.0500 27.1900 50 1 1
698 591055.8883 9724268.3710 -2.9000 96.1800 96.3800 95.9800 0.4000 33.7033 47.8000 41.1000 6.0800 5.9000 20.4000 0.7600 24.3100 24.8495 49.6110 45.0450 4.1400 3.6500 19.3740 0.6100 25.1330 50 1 1
698 591055.8883 9724268.3710 -3.2750 95.8050 95.9800 95.6300 0.3500 36.4731 53.1000 44.1000 7.3400 6.9000 14.4000 0.8400 25.2100 25.2369 53.3600 49.1220 4.1110 4.0310 13.9590 0.6060 26.5970 50 1 1
699 591047.6183 9724178.9410 -0.2500 92.1100 92.3600 91.8600 0.5000 62.2725 53.2000 46.9000 5.9500 5.7000 10.5000 1.2100 28.0700 14.5540 53.4760 49.6780 3.5730 1.8230 14.5110 0.7720 27.9620 50 1 1
699 591047.6183 9724178.9410 -0.7500 91.6100 91.8600 91.3600 0.5000 63.7645 56.8000 51.5000 4.3500 3.5000 7.4200 1.2300 30.0100 17.5998 57.7150 53.5610 2.8160 1.9870 9.6520 0.8350 30.0380 50 1 1
699 591047.6183 9724178.9410 -1.1750 91.1850 91.3600 91.0100 0.3500 49.0626 52.5000 44.9000 8.0700 7.9000 10.2000 0.8900 27.4400 19.9741 50.0270 45.8870 3.5710 2.8330 18.9470 0.5680 26.7810 50 1 1
700 591049.2883 9724083.1510 -0.3250 92.3850 92.7100 92.0600 0.6500 56.8031 52.7000 45.0000 7.6500 5.0000 12.5000 1.2000 25.9700 17.5652 50.4290 44.7570 4.4320 2.5730 18.1780 0.7540 25.7720 50 1 1
700 591049.2883 9724083.1510 -0.9000 91.8100 92.0600 91.5600 0.5000 45.7881 50.2000 41.4000 9.7200 6.6000 14.6000 0.8600 24.7700 20.0982 46.9630 42.0570 4.8800 3.1060 23.4660 0.5310 24.1300 50 1 1
701 591040.5882 9723986.2110 -0.2500 92.1900 92.4400 91.9400 0.5000 60.5440 47.8000 40.3000 8.8500 6.3000 17.7000 1.2500 23.8600 15.4125 51.9700 46.7360 4.5820 3.1800 15.8590 0.7640 26.0820 50 1 1
701 591040.5882 9723986.2110 -0.7500 91.6900 91.9400 91.4400 0.5000 47.3444 54.7000 45.7000 8.8800 6.9000 7.7000 1.1000 27.0800 18.1482 55.4220 52.0610 4.0160 2.7390 10.3490 0.6330 27.9140 50 1 1
702 591136.9685 9724749.4120 -0.2500 102.4530 102.7030 102.2030 0.5000 77.0122 46.3000 45.5000 1.4600 0.2000 25.3000 1.5400 24.5700 11.5639 44.9630 43.1200 1.3560 0.2720 28.8430 1.2260 23.8080 50 1 1
702 591136.9685 9724749.4120 -0.7500 101.9530 102.2030 101.7030 0.5000 68.0714 52.9000 49.2000 2.9800 2.3000 14.5000 1.8500 27.5200 10.2360 50.5920 46.2810 3.2710 2.2110 18.4030 1.6350 25.7890 50 1 1
702 591136.9685 9724749.4120 -1.2500 101.4530 101.7030 101.2030 0.5000 57.7046 53.1000 47.0000 4.3300 3.4000 13.9000 1.6700 27.1900 11.4324 49.7830 44.9710 4.3500 3.0810 16.7670 1.6350 26.1360 50 1 1
702 591136.9685 9724749.4120 -1.7500 100.9530 101.2030 100.7030 0.5000 60.6134 53.5000 47.5000 4.8100 4.4000 11.9000 1.3900 27.7300 11.9608 49.6830 44.5280 4.5210 3.6630 18.0400 1.4670 25.8080 50 1 1
702 591136.9685 9724749.4120 -2.2000 100.5030 100.7030 100.3030 0.4000 57.7544 47.3000 39.6000 5.9000 5.4000 20.9000 1.3300 24.6000 13.6484 43.3250 37.1250 5.1440 4.2160 26.8170 1.5940 22.8170 50 1 1
702 591136.9685 9724749.4120 -2.6500 100.0530 100.3030 99.8030 0.5000 53.0936 54.8000 44.2000 8.9200 8.3000 6.6600 1.9200 27.5100 11.5576 46.0810 38.4100 7.6010 6.5500 17.6830 2.5980 23.8450 50 1 1
703 591138.0785 9724552.4920 -0.2500 103.0500 103.3000 102.8000 0.5000 72.2078 44.3000 42.3000 1.6800 0.8000 28.9000 1.4600 23.3200 13.4635 40.3660 38.1280 1.6310 0.5300 36.1660 1.0200 21.3770 50 1 1
703 591138.0785 9724552.4920 -0.7500 102.5500 102.8000 102.3000 0.5000 72.9992 53.8000 51.6000 1.8900 1.1000 14.4000 1.8400 27.6400 15.3906 49.0830 46.8500 2.0520 0.8780 21.9060 1.4290 25.3370 50 1 1
703 591138.0785 9724552.4920 -1.2500 102.0500 102.3000 101.8000 0.5000 77.9139 57.9000 52.7000 3.1900 1.7000 7.2000 1.7700 29.4100 13.0356 55.4570 51.6290 3.1260 1.2720 11.5430 1.5890 28.0470 50 1 1
704 591154.3786 9724481.7920 -0.2500 102.2860 102.5360 102.0360 0.5000 67.7365 54.8000 51.7000 1.6000 0.5000 14.4000 1.6200 27.6800 18.4537 50.6500 48.6500 1.5200 0.2440 21.2010 1.1170 25.7440 50 1 1
704 591154.3786 9724481.7920 -0.8500 101.6860 102.0360 101.3360 0.7000 62.2600 57.5000 53.1000 4.1400 3.1000 8.2900 1.4500 28.0200 19.8920 56.4860 52.4540 3.7030 2.6320 9.3430 1.2500 27.9880 50 1 1
704 591154.3786 9724481.7920 -1.4500 101.0860 101.3360 100.8360 0.5000 34.6475 54.2000 48.5000 11.7700 5.2000 6.0100 0.9000 26.2900 17.6334 55.3460 50.6970 7.9200 3.6250 7.7060 1.1810 26.8130 50 1 1
704 591154.3786 9724481.7920 -1.9500 100.5860 100.8360 100.3360 0.5000 55.3946 59.2000 54.3000 5.2100 4.4000 4.5000 1.0300 28.7700 19.0803 57.8500 53.7000 4.4570 2.7000 8.8380 0.8300 28.9720 50 1 1
704 591154.3786 9724481.7920 -2.4500 100.0860 100.3360 99.8360 0.5000 43.5402 58.5000 54.0000 5.1800 4.2000 4.8700 0.9300 29.6200 23.5319 57.6250 53.0340 3.8850 3.1470 8.6370 0.8230 29.0880 50 1 1
705 591152.7385 9724368.9420 -0.2500 100.9660 101.2160 100.7160 0.5000 79.0918 51.4000 48.8000 2.0800 1.0000 16.7000 1.7700 27.1900 10.4988 48.0910 44.7630 2.2100 1.0720 22.6990 1.3020 25.4870 50 1 1
705 591152.7385 9724368.9420 -0.7500 100.4660 100.7160 100.2160 0.5000 59.5592 51.2000 47.7000 5.1000 3.9000 14.9000 1.4700 26.6200 12.1557 47.0460 41.4310 5.3110 3.6690 21.7470 1.3800 24.3600 50 1 1
706 591149.7685 9724185.9410 -0.2500 94.7400 94.9900 94.4900 0.5000 71.4781 41.2000 36.8000 3.9700 2.8000 33.6000 1.2000 20.8800 13.7464 42.5990 39.8090 2.8210 1.6500 30.3700 0.9080 22.6800 50 1 1
706 591149.7685 9724185.9410 -0.7500 94.2400 94.4900 93.9900 0.5000 38.9866 46.3000 38.1000 8.9800 7.2000 19.9000 1.0700 23.2400 22.8051 50.8890 45.0320 5.5500 4.6570 15.0290 0.9780 26.4480 50 1 1
706 591149.7685 9724185.9410 -1.2500 93.7400 93.9900 93.4900 0.5000 46.5116 53.8000 43.8000 8.1900 8.1000 10.6000 1.1300 26.8400 19.5348 51.7750 46.4680 4.3750 3.6250 15.9360 0.7630 26.8430 50 1 1
706 591149.7685 9724185.9410 -1.6500 93.3400 93.4900 93.1900 0.3000 42.9856 57.0500 44.3000 7.8000 7.7000 7.1300 1.0800 26.5600 23.4531 55.3640 50.5610 3.9660 3.4240 9.8530 0.6720 29.0800 50 1 1
706 591149.7685 9724185.9410 -2.0000 92.9900 93.1900 92.7900 0.4000 59.0720 58.9000 53.0000 3.5000 3.1000 6.8800 1.0000 30.0600 21.1825 57.2930 52.6090 2.6340 1.9970 10.4050 0.7070 29.4280 50 1 1
706 591149.7685 9724185.9410 -2.4500 92.5400 92.7900 92.2900 0.5000 34.4246 57.2900 47.1000 7.3200 7.0000 7.8700 0.8200 26.5400 25.6903 54.9960 49.6780 3.7620 3.3340 12.3140 0.5260 28.6000 50 1 1
707 591243.5588 9724848.3430 -0.2500 101.3850 101.6350 101.1350 0.5000 76.5599 51.0000 46.8000 1.3600 0.7000 20.4000 1.6700 26.3400 14.6616 48.7680 43.1000 1.4100 1.0940 23.7570 1.4670 25.3790 50 1 1
707 591243.5588 9724848.3430 -0.7500 100.8850 101.1350 100.6350 0.5000 76.8137 56.2000 51.0000 1.7200 1.3000 12.5000 2.1400 28.6600 16.0674 54.3210 49.1700 1.6490 0.8680 15.0850 1.8000 27.8290 50 1 1
707 591243.5588 9724848.3430 -1.2500 100.3850 100.6350 100.1350 0.5000 63.2402 57.5000 53.4000 1.8400 1.0000 11.0000 1.9600 29.0100 22.5744 56.6500 51.9180 1.9060 0.8000 13.0540 1.6650 28.4340 50 1 1
707 591243.5588 9724848.3430 -1.7500 99.8850 100.1350 99.6350 0.5000 57.1309 56.8000 50.5000 2.4400 1.7000 11.9000 2.0100 28.2300 30.8937 54.6290 47.0120 2.4700 0.7360 14.3960 1.6960 27.5220 50 1 1
707 591243.5588 9724848.3430 -2.2500 99.3850 99.6350 99.1350 0.5000 50.8267 57.1000 48.8000 2.7600 2.4000 9.8000 1.6600 28.7300 35.2570 53.0700 46.0300 2.8220 0.9310 15.3840 1.5290 27.1670 50 1 1
707 591243.5588 9724848.3430 -2.8000 98.8350 99.1350 98.5350 0.6000 34.6885 39.0000 32.3000 4.6500 3.6000 35.0000 1.2900 20.6200 32.0601 46.5220 39.3810 4.4920 3.1480 25.1990 1.5090 23.3760 50 1 1
708 591242.8988 9724748.8620 -0.2000 102.6510 102.8510 102.4510 0.4000 83.7955 54.0000 49.2000 2.4600 1.7000 13.9000 1.6900 27.3700 7.0808 53.0710 47.8080 2.8800 1.5050 15.8530 1.3990 26.6800 50 1 1
708 591242.8988 9724748.8620 -0.6500 102.2010 102.4510 101.9510 0.5000 79.8766 57.0000 47.0000 2.0200 2.0000 9.6000 1.9300 29.0100 9.5257 57.0410 49.1210 2.0070 1.5010 11.1890 1.5160 28.6850 50 1 1
708 591242.8988 9724748.8620 -1.1500 101.7010 101.9510 101.4510 0.5000 83.9470 57.1000 52.1000 2.5800 1.4000 9.5000 1.8500 28.8400 8.0147 55.4470 47.3710 2.7180 2.2890 11.4770 1.6360 28.0760 50 1 1
708 591242.8988 9724748.8620 -1.6500 101.2010 101.4510 100.9510 0.5000 76.5908 58.9000 51.4000 2.8900 2.5000 7.6000 1.6400 29.1400 10.3534 56.9180 49.5420 2.8410 2.1790 9.2420 1.4840 28.8320 50 1 1
708 591242.8988 9724748.8620 -2.1500 100.7010 100.9510 100.4510 0.5000 68.9524 58.7000 47.8000 2.9600 2.8000 6.2000 1.4900 29.5300 12.9790 56.7080 51.0420 3.1760 2.8280 8.9840 1.3990 28.6580 50 1 1
708 591242.8988 9724748.8620 -2.6500 100.2010 100.4510 99.9510 0.5000 62.0159 59.0000 52.6000 3.4700 3.1000 6.6000 1.2800 29.1800 16.4448 56.2120 50.5030 3.6890 3.2940 10.0130 1.2180 28.0790 50 1 1
708 591242.8988 9724748.8620 -3.0750 99.7760 99.9510 99.6010 0.3500 53.3591 57.4000 49.6000 5.8000 5.3000 6.2000 1.0800 28.1800 13.7195 54.0270 48.0000 4.5440 4.0000 11.9650 0.9610 27.2120 50 1 1
708 591242.8988 9724748.8620 -3.4250 99.4260 99.6010 99.2510 0.3500 59.2161 57.9000 49.0000 6.5800 6.2000 6.2000 1.0900 27.6800 11.2506 52.6740 45.1880 5.2500 4.8490 14.6240 1.0930 25.9700 50 1 1
709 591237.7588 9724652.9020 -0.1750 102.2150 102.3900 102.0400 0.3500 84.4464 52.6000 47.0000 2.9800 1.7000 15.4000 1.6800 28.0900 5.6690 51.3060 47.0150 2.7800 1.8030 18.8690 1.4420 27.0180 50 1 1
709 591237.7588 9724652.9020 -0.6000 101.7900 102.0400 101.5400 0.5000 73.6213 54.3000 49.2000 3.0500 2.6000 11.5000 1.7600 28.9200 7.9881 52.9740 48.3230 3.5790 2.6760 14.0270 1.6550 27.9620 50 1 1
709 591237.7588 9724652.9020 -1.1000 101.2900 101.5400 101.0400 0.5000 59.2621 57.5000 50.8000 4.5400 3.7000 7.8000 1.7900 29.6600 9.8533 54.5100 48.3380 4.4600 3.5460 12.2770 1.6770 28.5140 50 1 1
709 591237.7588 9724652.9020 -1.5250 100.8650 101.0400 100.6900 0.3500 57.1419 56.4000 49.7000 4.9400 2.3000 9.5000 1.7400 29.0200 12.8484 55.0460 49.6260 4.5370 3.6200 11.6740 1.4330 28.5180 50 1 1
709 591237.7588 9724652.9020 -1.9500 100.4400 100.6900 100.1900 0.5000 57.7136 55.0000 49.7000 3.9600 3.2000 12.1000 1.5600 28.4500 16.2767 54.9570 49.9180 3.8940 3.2590 12.1440 1.2440 28.5850 50 1 1
709 591237.7588 9724652.9020 -2.4500 99.9400 100.1900 99.6900 0.5000 64.1975 56.7000 51.9000 4.5800 4.1000 7.8000 1.4800 29.5800 14.3669 56.4720 50.4510 4.2300 3.3220 10.3570 1.1240 29.1950 50 1 1
709 591237.7588 9724652.9020 -2.8750 99.5150 99.6900 99.3400 0.3500 56.0716 56.8000 49.5000 6.0800 5.0000 8.6000 1.1100 28.8600 16.1727 54.1320 48.5610 4.7260 3.9260 13.9880 0.9390 27.8190 50 1 1
